source,type,text,image_url,is_promo,is_promotional
amazon,span,"AMD Ryzen 9 5950X 16-core, 32-thread unlocked desktop processor",,False,0
amazon,div,"42% offLimited time deal$349.99$34999Typical:$599.99$599.99Ninja Cookware, Ninja NeverStick Professional, 16-Piece Pots and Pans Set, Non Stick Frying Pans, Kitchen Essentials, Stock Pot, Sauce Pan, Glass Lids, Saute Pan, All Stovetops, Black, C39900",,True,1
amazon,div,42% offLimited time deal,,True,1
amazon,div,42% off,,True,1
amazon,span,"Ninja Cookware, Ninja NeverStick Professional, 16-Piece Pots and Pans Set, Non Stick Frying Pans, Kitchen Essentials, Stock Pot, Sauce Pan, Glass Lids, Saute Pan, All Stovetops, Black, C39900",,False,0
amazon,div,"34% offLimited time deal$249.99$24999List:$379.99$379.99Ninja Prestige Smart XL with Pro Cook System 10-in-1 Air Fry Digital Countertop Convection Toaster Oven with Air Fry, Air Roast, Broil & Bake, Pro Cook Thermometer, 1800 Watts, Stainless Steel, DT551",,True,1
amazon,div,34% offLimited time deal,,True,1
amazon,div,34% off,,True,1
amazon,span,"Ninja Prestige Smart XL with Pro Cook System 10-in-1 Air Fry Digital Countertop Convection Toaster Oven with Air Fry, Air Roast, Broil & Bake, Pro Cook Thermometer, 1800 Watts, Stainless Steel, DT551",,False,0
amazon,div,"16% offLimited time deal$269.96$26996List:$319.99$319.99Waykar 120 Pints Energy Star Home Dehumidifier for Spaces up to 6,000 Sq. Ft at Home, in Basements and Large Rooms with Drain Hose, Handle, Auto Defrost and Self-Drying.",,True,1
amazon,span,"Waykar 120 Pints Energy Star Home Dehumidifier for Spaces up to 6,000 Sq. Ft at Home, in Basements and Large Rooms with Drain Hose, Handle, Auto Defrost and Self-Drying.",,True,0
amazon,div,"32% offLimited time deal$329.99$32999List:$484.99$484.99Coleman 4/6/8/10 Person Skydome Dark Room Tent with Rainfly, 5 Minute Setup, Blocks 90% of Sunlight, 20% More Headroom Than Traditional Tents",,True,1
amazon,div,32% offLimited time deal,,True,1
amazon,div,32% off,,True,1
amazon,span,"Coleman 4/6/8/10 Person Skydome Dark Room Tent with Rainfly, 5 Minute Setup, Blocks 90% of Sunlight, 20% More Headroom Than Traditional Tents",,True,0
amazon,div,"31% offLimited time deal$345.00$34500List:$499.00$499.00Philips 1200 Series Fully Automatic Espresso Machine, Classic Milk Frother, 2 Coffee Varieties, Intuitive Touch Display, 100% Ceramic Grinder, AquaClean Filter, Aroma Seal, Black (EP1220/04)",,True,1
amazon,div,31% offLimited time deal,,True,1
amazon,div,31% off,,True,1
amazon,span,"Philips 1200 Series Fully Automatic Espresso Machine, Classic Milk Frother, 2 Coffee Varieties, Intuitive Touch Display, 100% Ceramic Grinder, AquaClean Filter, Aroma Seal, Black (EP1220/04)",,True,0
amazon,div,"34% offLimited time deal$219.37$21937List:$329.95$329.95Gotham Steel Hammered 20 Pc Ceramic Cookware Set Nonstick, True Ceramic Pots and Pans Set Non Stick with Deep Square Pan Set & Bakeware Set, Non Toxic PFOA PFOS Free, Oven & Dishwasher Safe",,True,1
amazon,span,"Gotham Steel Hammered 20 Pc Ceramic Cookware Set Nonstick, True Ceramic Pots and Pans Set Non Stick with Deep Square Pan Set & Bakeware Set, Non Toxic PFOA PFOS Free, Oven & Dishwasher Safe",,False,0
amazon,div,Next Page,,False,0
amazon,div,Can't-miss offersPrevious pageFitness deals under $25Fitness deals under $25Over 50% off electronicsOver 50% off electronicsSave on fashion dealsSave on fashion dealsBeauty under $25Beauty under $25Deals just for youDeals just for youLightning deals over 50% offLightning deals over 50% offSave on outletSave on outlet25% off or more on home25% off or more on homeNext page,,True,1
amazon,div,Can't-miss offers,,True,0
amazon,div,Previous pageFitness deals under $25Fitness deals under $25Over 50% off electronicsOver 50% off electronicsSave on fashion dealsSave on fashion dealsBeauty under $25Beauty under $25Deals just for youDeals just for youLightning deals over 50% offLightning deals over 50% offSave on outletSave on outlet25% off or more on home25% off or more on homeNext page,,True,1
amazon,div,Previous page,,False,0
amazon,div,Fitness deals under $25Fitness deals under $25Over 50% off electronicsOver 50% off electronicsSave on fashion dealsSave on fashion dealsBeauty under $25Beauty under $25Deals just for youDeals just for youLightning deals over 50% offLightning deals over 50% offSave on outletSave on outlet25% off or more on home25% off or more on home,,True,1
amazon,div,Fitness deals under $25Fitness deals under $25,,True,0
amazon,span,Fitness deals under $25,,True,0
amazon,div,Over 50% off electronicsOver 50% off electronics,,True,1
amazon,span,Over 50% off electronics,,True,1
amazon,div,Save on fashion dealsSave on fashion deals,,True,1
amazon,span,Save on fashion deals,,True,1
amazon,div,Beauty under $25Beauty under $25,,False,0
amazon,span,Beauty under $25,,False,0
amazon,div,Deals just for youDeals just for you,,True,0
amazon,span,Deals just for you,,True,0
amazon,div,Lightning deals over 50% offLightning deals over 50% off,,True,1
amazon,span,Lightning deals over 50% off,,True,1
amazon,div,Save on outletSave on outlet,,True,1
amazon,span,Save on outlet,,True,1
amazon,div,25% off or more on home25% off or more on home,,True,1
amazon,span,25% off or more on home,,True,1
amazon,div,Next page,,False,0
amazon,div,"undefined.TrendingLightning dealsCustomers' Most-LovedSummer FavoritesOutletBeautyFashionHomeToys & GamesElectronicsDevicesKitchenEveryday EssentialsAmazon BrandsComputers & AccessoriesPet SuppliesFurnitureTVs & AccessoriesHome DIY & AppliancesSports & OutdoorsGroceryHealth & HouseholdCell Phones & AccessoriesSmall BusinessVideo GamesLawn & GardenAutomotiveCamera & PhotoBooksJewelryBabyOffice SuppliesMusical InstrumentsCouponsDiscounts gridFiltered byTrendingTrendingClear FiltersDepartmentAllAmazon Devices & AccessoriesAppliancesArts, Crafts & SewingAudible Books & OriginalsSee more filter optionsSee moreBrandsSharkDURACELLGarminBissellSee more filter optionsSee moreCustomer ReviewsAll& upPrice$0 – $3,200Discount0% – 100%Prime ProgramsPrime ExclusivePrime Early Access18% offLimited time dealDuracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized StorageDuracell Coppertop AA Batteries with Power Boos…12% offLimited time dealBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count PackBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…88% claimed20% offLimited time dealEnergizer Alkaline Power AA Batteries (20 Pack), Double A Long-Lasting Alkaline BatteriesEnergizer Alkaline Power AA Batteries (20 Pack), Doubl…41% offLimited time dealShark Upright Vacuum, Navigator Lift-Away Deluxe with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue, NV360Shark Upright Vacuum, Navigator Lift-Away Delux…+2 colors/patternsJavascript RequiredWe're sorry, but this widget requires JavaScript. Please enable JavaScript to interact with it!",,True,0
amazon,div,"undefined.TrendingLightning dealsCustomers' Most-LovedSummer FavoritesOutletBeautyFashionHomeToys & GamesElectronicsDevicesKitchenEveryday EssentialsAmazon BrandsComputers & AccessoriesPet SuppliesFurnitureTVs & AccessoriesHome DIY & AppliancesSports & OutdoorsGroceryHealth & HouseholdCell Phones & AccessoriesSmall BusinessVideo GamesLawn & GardenAutomotiveCamera & PhotoBooksJewelryBabyOffice SuppliesMusical InstrumentsCouponsDiscounts gridFiltered byTrendingTrendingClear FiltersDepartmentAllAmazon Devices & AccessoriesAppliancesArts, Crafts & SewingAudible Books & OriginalsSee more filter optionsSee moreBrandsSharkDURACELLGarminBissellSee more filter optionsSee moreCustomer ReviewsAll& upPrice$0 – $3,200Discount0% – 100%Prime ProgramsPrime ExclusivePrime Early Access18% offLimited time dealDuracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized StorageDuracell Coppertop AA Batteries with Power Boos…12% offLimited time dealBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count PackBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…88% claimed20% offLimited time dealEnergizer Alkaline Power AA Batteries (20 Pack), Double A Long-Lasting Alkaline BatteriesEnergizer Alkaline Power AA Batteries (20 Pack), Doubl…41% offLimited time dealShark Upright Vacuum, Navigator Lift-Away Deluxe with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue, NV360Shark Upright Vacuum, Navigator Lift-Away Delux…+2 colors/patterns",,True,0
amazon,div,"TrendingLightning dealsCustomers' Most-LovedSummer FavoritesOutletBeautyFashionHomeToys & GamesElectronicsDevicesKitchenEveryday EssentialsAmazon BrandsComputers & AccessoriesPet SuppliesFurnitureTVs & AccessoriesHome DIY & AppliancesSports & OutdoorsGroceryHealth & HouseholdCell Phones & AccessoriesSmall BusinessVideo GamesLawn & GardenAutomotiveCamera & PhotoBooksJewelryBabyOffice SuppliesMusical InstrumentsCouponsDiscounts gridFiltered byTrendingTrendingClear FiltersDepartmentAllAmazon Devices & AccessoriesAppliancesArts, Crafts & SewingAudible Books & OriginalsSee more filter optionsSee moreBrandsSharkDURACELLGarminBissellSee more filter optionsSee moreCustomer ReviewsAll& upPrice$0 – $3,200Discount0% – 100%Prime ProgramsPrime ExclusivePrime Early Access18% offLimited time dealDuracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized StorageDuracell Coppertop AA Batteries with Power Boos…12% offLimited time dealBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count PackBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…88% claimed20% offLimited time dealEnergizer Alkaline Power AA Batteries (20 Pack), Double A Long-Lasting Alkaline BatteriesEnergizer Alkaline Power AA Batteries (20 Pack), Doubl…41% offLimited time dealShark Upright Vacuum, Navigator Lift-Away Deluxe with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue, NV360Shark Upright Vacuum, Navigator Lift-Away Delux…+2 colors/patterns",,True,0
amazon,div,TrendingLightning dealsCustomers' Most-LovedSummer FavoritesOutletBeautyFashionHomeToys & GamesElectronicsDevicesKitchenEveryday EssentialsAmazon BrandsComputers & AccessoriesPet SuppliesFurnitureTVs & AccessoriesHome DIY & AppliancesSports & OutdoorsGroceryHealth & HouseholdCell Phones & AccessoriesSmall BusinessVideo GamesLawn & GardenAutomotiveCamera & PhotoBooksJewelryBabyOffice SuppliesMusical InstrumentsCoupons,,True,0
amazon,div,Lightning deals,,True,0
amazon,div,Customers' Most-Loved,,False,0
amazon,div,Summer Favorites,,False,0
amazon,div,Toys & Games,,False,0
amazon,div,Everyday Essentials,,False,0
amazon,div,Amazon Brands,,False,0
amazon,div,Computers & Accessories,,False,0
amazon,div,Pet Supplies,,False,0
amazon,div,TVs & Accessories,,False,0
amazon,div,Home DIY & Appliances,,False,0
amazon,div,Sports & Outdoors,,False,0
amazon,div,Health & Household,,False,0
amazon,div,Cell Phones & Accessories,,False,0
amazon,div,Small Business,,False,0
amazon,div,Video Games,,False,0
amazon,div,Lawn & Garden,,False,0
amazon,div,Camera & Photo,,False,0
amazon,div,Office Supplies,,True,0
amazon,div,Musical Instruments,,False,0
amazon,h2,Discounts grid,,True,0
amazon,div,"Filtered byTrendingTrendingClear FiltersDepartmentAllAmazon Devices & AccessoriesAppliancesArts, Crafts & SewingAudible Books & OriginalsSee more filter optionsSee moreBrandsSharkDURACELLGarminBissellSee more filter optionsSee moreCustomer ReviewsAll& upPrice$0 – $3,200Discount0% – 100%Prime ProgramsPrime ExclusivePrime Early Access",,True,0
amazon,div,Filtered byTrendingTrendingClear Filters,,False,0
amazon,div,Filtered by,,False,0
amazon,button,Clear Filters,,False,0
amazon,div,"DepartmentAllAmazon Devices & AccessoriesAppliancesArts, Crafts & SewingAudible Books & OriginalsSee more filter optionsSee more",,False,0
amazon,div,"AllAmazon Devices & AccessoriesAppliancesArts, Crafts & SewingAudible Books & Originals",,False,0
amazon,span,Amazon Devices & Accessories,,False,0
amazon,span,"Arts, Crafts & Sewing",,False,0
amazon,span,Audible Books & Originals,,False,0
amazon,span,See more filter options,,False,0
amazon,div,BrandsSharkDURACELLGarminBissellSee more filter optionsSee more,,False,0
amazon,div,Customer ReviewsAll& up,,False,0
amazon,span,Customer Reviews,,False,0
amazon,div,All& up,,False,0
amazon,span,& up,,False,0
amazon,div,"Price$0 – $3,200",,False,0
amazon,div,"$0 – $3,200",,False,0
amazon,div,Discount0% – 100%,,True,0
amazon,div,0% – 100%,,True,0
amazon,div,Prime ProgramsPrime ExclusivePrime Early Access,,True,0
amazon,span,Prime Programs,,False,0
amazon,div,Prime ExclusivePrime Early Access,,True,0
amazon,span,Prime Exclusive,,True,1
amazon,span,Prime Early Access,,False,0
amazon,div,"18% offLimited time dealDuracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized StorageDuracell Coppertop AA Batteries with Power Boos…12% offLimited time dealBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count PackBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…88% claimed20% offLimited time dealEnergizer Alkaline Power AA Batteries (20 Pack), Double A Long-Lasting Alkaline BatteriesEnergizer Alkaline Power AA Batteries (20 Pack), Doubl…41% offLimited time dealShark Upright Vacuum, Navigator Lift-Away Deluxe with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue, NV360Shark Upright Vacuum, Navigator Lift-Away Delux…+2 colors/patterns",,True,0
amazon,div,"18% offLimited time dealDuracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized StorageDuracell Coppertop AA Batteries with Power Boos…",,True,0
amazon,div,18% offLimited time deal,,True,1
amazon,div,18% off,,True,1
amazon,span,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized StorageDuracell Coppertop AA Batteries with Power Boos…",,False,0
amazon,span,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count (Pack of 1) Long-lasting Alkaline Double AA Battery in Re-closable Pack for Quick Access and Organized Storage",,False,0
amazon,span,Duracell Coppertop AA Batteries with Power Boos…,,False,0
amazon,div,"12% offLimited time dealBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count PackBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…88% claimed",,True,0
amazon,a,"12% offLimited time dealBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count PackBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…",,True,0
amazon,div,12% offLimited time deal,,True,1
amazon,div,12% off,,True,1
amazon,span,"BIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count PackBIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…",,False,0
amazon,span,"BIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium Point, Refillable and Retractable, 40-Count Pack",,False,0
amazon,span,"BIC Xtra Smooth Mechanical Pencil, 0.7 mm Medium P…",,False,0
amazon,div,88% claimed,,True,0
amazon,div,"20% offLimited time dealEnergizer Alkaline Power AA Batteries (20 Pack), Double A Long-Lasting Alkaline BatteriesEnergizer Alkaline Power AA Batteries (20 Pack), Doubl…",,True,0
amazon,span,"Energizer Alkaline Power AA Batteries (20 Pack), Double A Long-Lasting Alkaline BatteriesEnergizer Alkaline Power AA Batteries (20 Pack), Doubl…",,False,0
amazon,span,"Energizer Alkaline Power AA Batteries (20 Pack), Double A Long-Lasting Alkaline Batteries",,False,0
amazon,span,"Energizer Alkaline Power AA Batteries (20 Pack), Doubl…",,False,0
amazon,div,"41% offLimited time dealShark Upright Vacuum, Navigator Lift-Away Deluxe with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue, NV360Shark Upright Vacuum, Navigator Lift-Away Delux…+2 colors/patterns",,True,0
